Date,City,Store_Format,Category,Total_Units,Avg_Selling_Price,Stock_On_Hand,Reorder_Level,Is_Holiday,Day_of_Week,Month,Is_Payday,Units_Lag_7d,Units_Lag_14d
2024-11-19,Ahmedabad,Hyper,Grocery,5,110.00656874200044,138.0,38,0,1,11,0,5.0,3.0
2024-11-20,Ahmedabad,Express,Grocery,2,84.12909893677477,214.0,56,0,2,11,0,3.0,3.0
2024-11-20,Ahmedabad,Hyper,Grocery,4,126.68505935224414,150.0,47,0,2,11,0,2.0,3.0
2024-11-20,Ahmedabad,Super,Grocery,10,147.02771676361158,231.33333333333334,66,0,2,11,0,2.0,7.0
2024-11-21,Ahmedabad,Hyper,Grocery,16,100.9501287727929,238.25,70,0,3,11,0,2.0,7.0
2024-11-21,Ahmedabad,Super,Grocery,4,151.23473015841293,224.0,57,0,3,11,0,1.0,7.0
2024-11-22,Ahmedabad,Express,Grocery,9,130.3114131702593,316.0,72,0,4,11,0,3.0,5.0
2024-11-23,Ahmedabad,Hyper,Grocery,7,187.53084817409774,304.0,74,0,5,11,0,5.0,5.0
2024-11-23,Ahmedabad,Super,Grocery,5,77.67718469560633,390.0,23,0,5,11,0,2.0,3.0
2024-11-24,Ahmedabad,Express,Grocery,4,190.36798318966703,220.0,75,0,6,11,0,4.0,2.0
2024-11-24,Ahmedabad,Hyper,Grocery,2,231.0760861336944,235.0,58,0,6,11,0,10.0,2.0
2024-11-24,Ahmedabad,Super,Grocery,3,131.52338246357505,85.0,67,0,6,11,0,16.0,2.0
2024-11-25,Ahmedabad,Hyper,Grocery,7,123.40187531650622,282.5,43,0,0,11,0,4.0,1.0
2024-11-25,Ahmedabad,Super,Grocery,5,106.45355078189753,221.5,57,0,0,11,0,9.0,3.0
2024-11-26,Ahmedabad,Hyper,Grocery,1,170.11797662901645,492.0,22,0,1,11,0,7.0,5.0
2024-11-26,Ahmedabad,Super,Grocery,1,146.4196564963064,325.0,41,0,1,11,0,5.0,2.0
2024-11-27,Ahmedabad,Express,Grocery,2,192.5535637644036,439.0,51,0,2,11,0,4.0,4.0
2024-11-27,Ahmedabad,Hyper,Grocery,5,132.7156461096809,274.5,63,0,2,11,0,2.0,10.0
2024-11-27,Ahmedabad,Super,Grocery,5,223.1753337383534,288.0,40,0,2,11,0,3.0,16.0
2024-11-28,Ahmedabad,Express,Grocery,2,81.22826689130935,356.0,79,0,3,11,0,7.0,4.0
2024-11-28,Ahmedabad,Hyper,Grocery,7,94.3607530709843,173.5,33,0,3,11,0,5.0,9.0
2024-11-28,Ahmedabad,Super,Grocery,2,156.4418340904304,483.0,78,0,3,11,0,1.0,7.0
2024-11-29,Ahmedabad,Express,Grocery,8,61.38671569022121,259.0,36,0,4,11,0,1.0,5.0
2024-11-29,Ahmedabad,Super,Grocery,4,186.14142999480592,316.5,36,0,4,11,0,2.0,4.0
2024-11-30,Ahmedabad,Express,Grocery,7,134.30058348205597,202.66666666666666,73,0,5,11,1,5.0,2.0
2024-11-30,Ahmedabad,Hyper,Grocery,8,123.83453991515749,364.5,46,0,5,11,1,5.0,3.0
2024-11-30,Ahmedabad,Super,Grocery,3,123.45276559632671,241.0,60,0,5,11,1,2.0,7.0
2024-12-01,Ahmedabad,Express,Grocery,1,60.46316507641533,365.0,64,0,6,12,1,7.0,5.0
2024-12-01,Ahmedabad,Hyper,Grocery,7,129.42814670060628,253.66666666666666,66,0,6,12,1,2.0,1.0
2024-12-01,Ahmedabad,Super,Grocery,6,209.54123979935298,169.0,79,0,6,12,1,8.0,1.0
2024-12-02,Ahmedabad,Express,Grocery,6,115.29406814679298,243.0,48,0,0,12,0,4.0,2.0
2024-12-02,Ahmedabad,Super,Grocery,6,223.95574551256558,298.0,71,0,0,12,0,7.0,5.0
2024-12-03,Ahmedabad,Express,Grocery,3,267.5972769298376,436.0,40,0,1,12,0,8.0,5.0
2024-12-03,Ahmedabad,Hyper,Grocery,9,87.73053642553755,382.6666666666667,78,0,1,12,0,3.0,2.0
2024-12-03,Ahmedabad,Super,Grocery,7,98.95192687062365,312.5,73,0,1,12,0,1.0,7.0
2024-12-04,Ahmedabad,Express,Grocery,5,93.33181400309516,458.0,78,0,2,12,0,7.0,2.0
2024-12-04,Ahmedabad,Hyper,Grocery,1,158.8439859096252,70.0,73,0,2,12,0,6.0,8.0
2024-12-04,Ahmedabad,Super,Grocery,6,144.02695943594802,351.6666666666667,60,0,2,12,0,6.0,4.0
2024-12-05,Ahmedabad,Express,Grocery,4,277.2335624595609,169.0,68,0,3,12,0,6.0,7.0
2024-12-05,Ahmedabad,Super,Grocery,1,56.80647419904138,111.0,50,0,3,12,0,3.0,8.0
2024-12-06,Ahmedabad,Express,Grocery,5,263.1459270903609,321.0,55,0,4,12,0,9.0,3.0
2024-12-06,Ahmedabad,Hyper,Grocery,8,134.61190930410598,403.6666666666667,44,0,4,12,0,7.0,1.0
2024-12-06,Ahmedabad,Super,Grocery,4,34.13327286559003,240.0,63,0,4,12,0,5.0,7.0
2024-12-07,Ahmedabad,Express,Grocery,15,140.12770766123884,242.75,67,0,5,12,0,1.0,6.0
2024-12-07,Ahmedabad,Hyper,Grocery,4,114.2314133183,228.0,77,0,5,12,0,6.0,6.0
2024-12-07,Ahmedabad,Super,Grocery,2,115.56475403292708,84.0,24,0,5,12,0,4.0,6.0
2024-12-08,Ahmedabad,Express,Grocery,7,82.20576833951678,235.66666666666666,56,0,6,12,0,1.0,3.0
2024-12-08,Ahmedabad,Hyper,Grocery,4,263.58528140065954,428.0,49,0,6,12,0,5.0,9.0
2024-12-08,Ahmedabad,Super,Grocery,5,143.24428284071274,227.5,50,0,6,12,0,8.0,7.0
2024-12-09,Ahmedabad,Express,Grocery,1,92.83804853141976,433.0,43,0,0,12,0,4.0,5.0
2024-12-09,Ahmedabad,Hyper,Grocery,5,126.71303386049641,188.5,67,0,0,12,0,15.0,1.0
2024-12-10,Ahmedabad,Hyper,Grocery,3,34.2149662929113,180.0,36,0,1,12,0,4.0,6.0
2024-12-10,Ahmedabad,Super,Grocery,11,63.074611839148666,232.0,74,0,1,12,0,2.0,4.0
2024-12-11,Ahmedabad,Express,Grocery,1,120.25178418496802,481.0,25,0,2,12,0,7.0,1.0
2024-12-11,Ahmedabad,Hyper,Grocery,2,116.8816848149492,336.0,70,0,2,12,0,4.0,5.0
2024-12-11,Ahmedabad,Super,Grocery,6,95.27517996503954,488.0,66,0,2,12,0,5.0,8.0
2024-12-12,Ahmedabad,Express,Grocery,12,115.96118337911179,324.0,78,0,3,12,0,1.0,4.0
2024-12-12,Ahmedabad,Super,Grocery,4,238.39932723998348,339.0,69,0,3,12,0,5.0,15.0
2024-12-13,Ahmedabad,Express,Grocery,5,172.2579199952113,275.5,44,0,4,12,0,3.0,4.0
2024-12-13,Ahmedabad,Hyper,Grocery,13,185.8499313302359,291.0,75,0,4,12,0,11.0,2.0
2024-12-13,Ahmedabad,Super,Grocery,2,78.7317418157114,185.0,56,0,4,12,0,1.0,7.0
2024-12-14,Ahmedabad,Express,Grocery,1,142.31952625718642,239.0,25,0,5,12,0,2.0,4.0
2024-12-16,Ahmedabad,Express,Grocery,8,200.44570475176405,184.33333333333334,57,0,0,12,0,6.0,5.0
2024-12-16,Ahmedabad,Hyper,Grocery,5,102.16472642939051,200.5,33,0,0,12,0,12.0,1.0
2024-12-17,Ahmedabad,Express,Grocery,5,122.79385425282585,246.66666666666666,78,0,1,12,0,4.0,5.0
2024-12-17,Ahmedabad,Hyper,Grocery,1,270.8317375296188,468.0,67,0,1,12,0,5.0,3.0
2024-12-17,Ahmedabad,Super,Grocery,12,169.1003789256707,329.6666666666667,76,0,1,12,0,13.0,11.0
2024-12-18,Ahmedabad,Express,Grocery,1,147.32110123024427,138.0,25,0,2,12,0,2.0,1.0
2024-12-18,Ahmedabad,Super,Grocery,9,222.54732425553442,253.0,62,0,2,12,0,1.0,2.0
2024-12-19,Ahmedabad,Super,Grocery,25,80.74311441799567,339.3333333333333,79,0,3,12,0,8.0,6.0
2024-12-20,Ahmedabad,Express,Grocery,8,102.15719348547321,293.0,70,0,4,12,0,5.0,12.0
2024-12-20,Ahmedabad,Hyper,Grocery,18,52.23702400403774,249.25,73,0,4,12,0,5.0,4.0
2024-12-20,Ahmedabad,Super,Grocery,2,70.78976710117169,134.0,74,0,4,12,0,1.0,5.0
2024-12-21,Ahmedabad,Express,Grocery,5,92.97031863748391,416.0,79,0,5,12,0,12.0,13.0
2024-12-22,Ahmedabad,Express,Grocery,3,222.693625248086,168.0,46,0,6,12,0,1.0,2.0
2024-12-22,Ahmedabad,Hyper,Grocery,6,148.19664756914713,250.5,37,0,6,12,0,9.0,1.0
2024-12-22,Ahmedabad,Super,Grocery,6,151.5659345719256,357.5,54,0,6,12,0,25.0,8.0
2024-12-23,Ahmedabad,Hyper,Grocery,4,139.21658964423153,165.0,31,0,0,12,0,8.0,5.0
2024-12-23,Ahmedabad,Super,Grocery,4,186.10137807675534,329.0,55,0,0,12,0,18.0,5.0
2024-12-24,Ahmedabad,Express,Grocery,10,201.42769296869935,383.6666666666667,74,0,1,12,0,2.0,1.0
2024-12-24,Ahmedabad,Hyper,Grocery,8,152.24039045412874,259.5,77,0,1,12,0,5.0,12.0
2024-12-25,Ahmedabad,Express,Grocery,6,92.5922620723533,142.5,33,1,2,12,0,3.0,1.0
2024-12-25,Ahmedabad,Hyper,Grocery,1,197.0426092266648,379.0,45,1,2,12,0,6.0,9.0
2024-12-26,Ahmedabad,Express,Grocery,5,187.71105240200433,211.5,69,0,3,12,0,6.0,25.0
2024-12-26,Ahmedabad,Hyper,Grocery,2,143.71145500834942,53.0,21,0,3,12,0,4.0,8.0
2024-12-27,Ahmedabad,Express,Grocery,1,87.84241768165882,201.0,57,0,4,12,0,4.0,18.0
2024-12-27,Ahmedabad,Hyper,Grocery,3,108.8197014830334,298.0,58,0,4,12,0,10.0,2.0
2024-12-27,Ahmedabad,Super,Grocery,9,81.83127030378637,198.66666666666666,68,0,4,12,0,8.0,5.0
2024-12-28,Ahmedabad,Express,Grocery,6,179.64045728597162,97.0,41,0,5,12,0,6.0,3.0
2024-12-28,Ahmedabad,Hyper,Grocery,1,177.14895736277035,464.0,58,0,5,12,0,1.0,6.0
2024-12-28,Ahmedabad,Super,Grocery,2,21.00014026312115,83.0,51,0,5,12,0,5.0,6.0
2024-12-29,Ahmedabad,Express,Grocery,2,59.96514073111936,256.0,72,0,6,12,0,2.0,4.0
2024-12-29,Ahmedabad,Hyper,Grocery,11,57.27359466388143,283.3333333333333,63,0,6,12,0,1.0,4.0
2024-12-29,Ahmedabad,Super,Grocery,17,112.24405502190984,180.4,79,0,6,12,0,3.0,10.0
2024-12-30,Ahmedabad,Express,Grocery,8,118.63318294328583,93.33333333333333,74,0,0,12,1,9.0,8.0
2024-12-30,Ahmedabad,Hyper,Grocery,7,31.37079873120035,95.0,62,0,0,12,1,6.0,6.0
2024-12-30,Ahmedabad,Super,Grocery,6,85.86349021592011,354.5,73,0,0,12,1,1.0,1.0
2024-01-09,Ahmedabad,Super,Home Care,8,125.85998922136595,296.5,79,0,1,1,0,2.0,14.0
2024-01-10,Ahmedabad,Express,Home Care,8,83.91939017997511,375.5,48,0,2,1,0,8.0,6.0
2024-01-10,Ahmedabad,Hyper,Home Care,5,40.74294193551721,291.0,52,0,2,1,0,6.0,7.0
2024-01-12,Ahmedabad,Express,Home Care,1,127.8562576619354,122.0,68,0,4,1,0,3.0,2.0
2024-01-12,Ahmedabad,Hyper,Home Care,5,200.632241027048,81.0,53,0,4,1,0,9.0,5.0
2024-01-13,Ahmedabad,Express,Home Care,3,89.99491357922798,91.0,63,0,5,1,0,1.0,4.0
2024-01-13,Ahmedabad,Hyper,Home Care,5,41.27985595122545,376.0,29,0,5,1,0,3.0,3.0
2024-01-13,Ahmedabad,Super,Home Care,5,255.03771256236584,114.0,30,0,5,1,0,8.0,2.0
2024-01-14,Ahmedabad,Express,Home Care,7,134.73705302359153,349.5,55,0,6,1,0,8.0,8.0
2024-01-14,Ahmedabad,Hyper,Home Care,7,183.351701286344,148.33333333333334,57,0,6,1,0,5.0,6.0
2024-01-14,Ahmedabad,Super,Home Care,8,196.17598861817328,227.5,57,0,6,1,0,1.0,3.0
2024-01-15,Ahmedabad,Hyper,Home Care,5,81.14412414901908,448.0,52,0,0,1,0,5.0,9.0
2024-01-15,Ahmedabad,Super,Home Care,1,87.54294716250232,270.0,32,0,0,1,0,3.0,1.0
2024-01-16,Ahmedabad,Express,Home Care,9,125.09963284725285,271.5,31,0,1,1,0,5.0,3.0
2024-01-16,Ahmedabad,Hyper,Home Care,4,58.84503880030597,277.0,55,0,1,1,0,5.0,8.0
2024-01-16,Ahmedabad,Super,Home Care,8,98.35388247523991,221.0,62,0,1,1,0,7.0,8.0
2024-01-17,Ahmedabad,Hyper,Home Care,3,118.08953146554296,162.0,51,0,2,1,0,7.0,5.0
2024-01-17,Ahmedabad,Super,Home Care,4,226.2810406303664,69.0,45,0,2,1,0,8.0,1.0
2024-01-18,Ahmedabad,Express,Home Care,11,28.468347635080534,194.0,53,0,3,1,0,5.0,5.0
2024-01-18,Ahmedabad,Hyper,Home Care,2,146.0775214190581,118.0,43,0,3,1,0,1.0,3.0
2024-01-18,Ahmedabad,Super,Home Care,7,99.52463152603342,339.0,58,0,3,1,0,9.0,5.0
2024-01-19,Ahmedabad,Express,Home Care,6,91.99290032036397,325.5,74,0,4,1,0,4.0,5.0
2024-01-19,Ahmedabad,Hyper,Home Care,6,168.75071988199568,454.5,63,0,4,1,0,8.0,7.0
2024-01-19,Ahmedabad,Super,Home Care,8,127.07377228020059,335.8,74,0,4,1,0,3.0,7.0
2024-01-20,Ahmedabad,Hyper,Home Care,5,159.6269929925314,53.0,74,0,5,1,0,4.0,8.0
2024-01-20,Ahmedabad,Super,Home Care,5,109.19195735692595,394.0,57,0,5,1,0,11.0,5.0
2024-01-21,Ahmedabad,Express,Home Care,6,52.81050195709912,320.5,59,0,6,1,0,2.0,1.0
2024-01-21,Ahmedabad,Hyper,Home Care,4,21.95943344213112,401.0,44,0,6,1,0,7.0,9.0
2024-01-21,Ahmedabad,Super,Home Care,5,55.49952437428915,270.0,77,0,6,1,0,6.0,4.0
2024-01-22,Ahmedabad,Express,Home Care,9,186.85905690110394,269.0,61,0,0,1,0,6.0,8.0
2024-01-22,Ahmedabad,Hyper,Home Care,4,128.17986701084018,267.6666666666667,68,0,0,1,0,8.0,3.0
2024-01-22,Ahmedabad,Super,Home Care,5,251.6126716937816,280.0,43,0,0,1,0,5.0,4.0
2024-01-23,Ahmedabad,Express,Home Care,9,167.2931378745117,207.33333333333334,65,0,1,1,0,5.0,11.0
2024-01-23,Ahmedabad,Hyper,Home Care,14,173.84133748932803,144.5,63,0,1,1,0,6.0,2.0
2024-01-23,Ahmedabad,Super,Home Care,2,177.82717947968615,493.0,31,0,1,1,0,4.0,7.0
2024-01-24,Ahmedabad,Express,Home Care,13,174.83521715459958,175.66666666666666,78,0,2,1,0,5.0,6.0
2024-01-24,Ahmedabad,Super,Home Care,1,169.90763283891962,324.0,60,0,2,1,0,9.0,6.0
2024-01-25,Ahmedabad,Express,Home Care,1,41.01399838788822,87.0,51,0,3,1,0,4.0,8.0
2024-01-25,Ahmedabad,Hyper,Home Care,5,113.35033970789038,419.0,72,0,3,1,0,5.0,5.0
2024-01-25,Ahmedabad,Super,Home Care,4,89.1580603356324,185.0,47,0,3,1,0,9.0,5.0
2024-01-26,Ahmedabad,Express,Home Care,5,198.85831224548608,477.0,32,1,4,1,0,14.0,6.0
2024-01-26,Ahmedabad,Hyper,Home Care,6,142.32406846644858,285.5,49,1,4,1,0,2.0,4.0
2024-01-27,Ahmedabad,Express,Home Care,5,56.41279416469335,106.0,36,0,5,1,0,13.0,5.0
2024-01-27,Ahmedabad,Hyper,Home Care,2,171.55344103768113,250.0,28,0,5,1,0,1.0,9.0
2024-01-27,Ahmedabad,Super,Home Care,4,37.09517100055785,270.5,75,0,5,1,0,1.0,4.0
2024-01-28,Ahmedabad,Express,Home Care,5,257.06049986562607,160.0,70,0,6,1,0,5.0,5.0
2024-01-28,Ahmedabad,Hyper,Home Care,5,201.73392542988404,63.0,35,0,6,1,0,4.0,9.0
2024-01-28,Ahmedabad,Super,Home Care,1,120.88029940815473,121.0,60,0,6,1,0,5.0,14.0
2024-01-29,Ahmedabad,Express,Home Care,9,218.06067310957602,296.0,65,0,0,1,0,6.0,2.0
2024-01-30,Ahmedabad,Express,Home Care,7,46.085651574326626,389.5,78,0,1,1,1,5.0,13.0
2024-01-30,Ahmedabad,Hyper,Home Care,8,143.226936242547,245.0,57,0,1,1,1,2.0,1.0
2024-01-30,Ahmedabad,Super,Home Care,10,116.01697413385068,145.33333333333334,48,0,1,1,1,4.0,1.0
2024-01-31,Ahmedabad,Express,Home Care,9,66.70087429682468,180.0,39,0,2,1,1,5.0,5.0
2024-01-31,Ahmedabad,Hyper,Home Care,6,95.77257304762122,326.0,55,0,2,1,1,5.0,4.0
2024-01-31,Ahmedabad,Super,Home Care,5,124.27184565428314,293.0,68,0,2,1,1,1.0,5.0
2024-02-01,Ahmedabad,Express,Home Care,3,11.845281304212811,370.0,75,0,3,2,1,9.0,6.0
2024-02-01,Ahmedabad,Hyper,Home Care,12,174.3194590194778,328.6666666666667,64,0,3,2,1,7.0,5.0
2024-02-02,Ahmedabad,Super,Home Care,4,79.97756207170588,326.0,41,0,4,2,0,8.0,2.0
2024-02-03,Ahmedabad,Super,Home Care,7,210.21954989985966,204.25,79,0,5,2,0,10.0,4.0
2024-02-04,Ahmedabad,Express,Home Care,8,136.50574006554336,175.66666666666666,71,0,6,2,0,9.0,5.0
2024-02-04,Ahmedabad,Hyper,Home Care,2,186.30104229313503,215.0,61,0,6,2,0,6.0,5.0
2024-02-04,Ahmedabad,Super,Home Care,3,44.2865544811437,356.0,23,0,6,2,0,5.0,1.0
2024-02-05,Ahmedabad,Express,Home Care,3,85.84102311796089,315.5,74,0,0,2,0,3.0,9.0
2024-02-05,Ahmedabad,Hyper,Home Care,7,185.57476807312673,303.5,41,0,0,2,0,12.0,7.0
2024-02-05,Ahmedabad,Super,Home Care,10,182.5213844744867,278.3333333333333,57,0,0,2,0,4.0,8.0
2024-02-06,Ahmedabad,Super,Home Care,10,74.64416240449269,145.66666666666666,78,0,1,2,0,7.0,10.0
2024-02-07,Ahmedabad,Hyper,Home Care,5,19.899171054557534,68.0,44,0,2,2,0,8.0,9.0
2024-02-07,Ahmedabad,Super,Home Care,1,105.3041180268949,97.0,22,0,2,2,0,2.0,6.0
2024-02-08,Ahmedabad,Express,Home Care,7,113.91648325615711,347.5,50,0,3,2,0,3.0,5.0
2024-02-08,Ahmedabad,Hyper,Home Care,10,175.46700406677127,267.5,77,0,3,2,0,3.0,3.0
2024-02-08,Ahmedabad,Super,Home Care,2,13.28604678341871,285.0,51,0,3,2,0,7.0,12.0
2024-02-09,Ahmedabad,Express,Home Care,9,129.18992542185683,205.66666666666666,59,0,4,2,0,10.0,4.0
2024-02-09,Ahmedabad,Hyper,Home Care,3,164.89921333876902,208.0,49,0,4,2,0,10.0,7.0
2024-02-09,Ahmedabad,Super,Home Care,5,227.57739467934172,223.0,38,0,4,2,0,5.0,8.0
2024-02-10,Ahmedabad,Hyper,Home Care,5,209.8994436496642,445.0,51,0,5,2,0,1.0,2.0
2024-02-10,Ahmedabad,Super,Home Care,5,164.65546508308293,434.0,61,0,5,2,0,7.0,3.0
2024-02-11,Ahmedabad,Express,Home Care,5,75.78700998393576,290.5,66,0,6,2,0,10.0,3.0
2024-02-11,Ahmedabad,Hyper,Home Care,12,223.79939446696974,208.0,76,0,6,2,0,2.0,7.0
2024-02-12,Ahmedabad,Hyper,Home Care,4,218.034385231125,96.0,33,0,0,2,0,9.0,10.0
2024-02-12,Ahmedabad,Super,Home Care,6,108.44494322604307,397.0,66,0,0,2,0,3.0,10.0
2024-02-13,Ahmedabad,Hyper,Home Care,3,230.79878201279945,284.5,64,0,1,2,0,5.0,5.0
2024-02-13,Ahmedabad,Super,Home Care,5,163.40716367238812,134.0,45,0,1,2,0,5.0,1.0
2024-02-14,Ahmedabad,Hyper,Home Care,4,163.60909753860562,109.0,38,0,2,2,0,5.0,7.0
2024-02-14,Ahmedabad,Super,Home Care,8,228.52369797520075,115.66666666666667,62,0,2,2,0,5.0,10.0
2024-02-15,Ahmedabad,Hyper,Home Care,7,172.5668003006515,361.3333333333333,38,0,3,2,0,12.0,2.0
2024-02-16,Ahmedabad,Express,Home Care,8,126.98919113638627,222.5,65,0,4,2,0,4.0,9.0
2024-02-16,Ahmedabad,Hyper,Home Care,5,24.142417239371987,481.0,60,0,4,2,0,6.0,3.0
2024-02-16,Ahmedabad,Super,Home Care,16,135.43289830099553,277.25,45,0,4,2,0,3.0,5.0
2024-02-17,Ahmedabad,Hyper,Home Care,4,62.27118685535349,339.0,75,0,5,2,0,5.0,5.0
2024-02-17,Ahmedabad,Super,Home Care,2,120.5290702322054,127.0,54,0,5,2,0,4.0,5.0
2024-02-18,Ahmedabad,Express,Home Care,1,82.76189332389397,392.0,51,0,6,2,0,8.0,5.0
2024-02-18,Ahmedabad,Hyper,Home Care,8,197.45395901069998,320.5,43,0,6,2,0,7.0,12.0
2024-02-18,Ahmedabad,Super,Home Care,4,156.3902686271752,201.0,69,0,6,2,0,8.0,4.0
2024-02-19,Ahmedabad,Express,Home Care,3,62.482119017065465,130.0,40,0,0,2,0,5.0,6.0
2024-02-19,Ahmedabad,Hyper,Home Care,1,100.79855035761324,307.0,42,0,0,2,0,16.0,3.0
2024-02-19,Ahmedabad,Super,Home Care,4,195.18822804719846,249.0,58,0,0,2,0,4.0,5.0
2024-02-20,Ahmedabad,Express,Home Care,9,190.85412267374787,319.6666666666667,61,0,1,2,0,2.0,4.0
2024-02-20,Ahmedabad,Hyper,Home Care,7,155.522901958803,272.0,44,0,1,2,0,1.0,8.0
2024-02-20,Ahmedabad,Super,Home Care,5,109.6207349579421,209.0,47,0,1,2,0,8.0,7.0
2024-02-21,Ahmedabad,Express,Home Care,7,135.4039326451591,263.0,54,0,2,2,0,4.0,8.0
2024-02-21,Ahmedabad,Super,Home Care,8,159.84814287342223,276.5,72,0,2,2,0,3.0,5.0
2024-02-22,Ahmedabad,Express,Home Care,5,97.98508879284498,313.0,61,0,3,2,0,1.0,16.0
2024-02-22,Ahmedabad,Hyper,Home Care,8,164.87144558691327,151.0,67,0,3,2,0,4.0,4.0
2024-02-22,Ahmedabad,Super,Home Care,2,240.60847425125004,244.0,54,0,3,2,0,9.0,2.0
2024-02-23,Ahmedabad,Express,Home Care,11,125.0196350959486,259.6666666666667,70,0,4,2,0,7.0,1.0
2024-02-23,Ahmedabad,Super,Home Care,2,77.73589928681076,427.0,31,0,4,2,0,5.0,8.0
2024-02-24,Ahmedabad,Express,Home Care,4,142.5065512632734,101.0,74,0,5,2,0,7.0,4.0
2024-02-24,Ahmedabad,Hyper,Home Care,1,152.00415550205255,230.0,30,0,5,2,0,8.0,3.0
2024-02-24,Ahmedabad,Super,Home Care,5,58.56331897511738,269.0,57,0,5,2,0,5.0,1.0
2024-02-25,Ahmedabad,Express,Home Care,4,96.20025091192647,256.0,22,0,6,2,0,8.0,4.0
2024-02-25,Ahmedabad,Hyper,Home Care,3,265.392841747774,262.0,44,0,6,2,0,2.0,9.0
2024-02-26,Ahmedabad,Express,Home Care,8,165.84965897770203,268.5,66,0,0,2,0,11.0,7.0
2024-02-26,Ahmedabad,Hyper,Home Care,4,225.44474796074272,278.0,58,0,0,2,0,2.0,5.0
2024-02-26,Ahmedabad,Super,Home Care,10,95.03918940574567,192.5,76,0,0,2,0,4.0,7.0
2024-02-27,Ahmedabad,Express,Home Care,2,165.13290976401825,173.0,66,0,1,2,0,1.0,8.0
2024-02-27,Ahmedabad,Hyper,Home Care,5,112.46427863454308,148.0,23,0,1,2,0,5.0,5.0
2024-02-27,Ahmedabad,Super,Home Care,4,156.14488032964934,484.0,67,0,1,2,0,4.0,8.0
2024-02-28,Ahmedabad,Express,Home Care,14,157.40092968143574,347.0,62,0,2,2,0,3.0,2.0
2024-02-28,Ahmedabad,Hyper,Home Care,7,204.9025562389955,233.0,71,0,2,2,0,8.0,11.0
2024-02-28,Ahmedabad,Super,Home Care,10,163.304338918661,294.0,73,0,2,2,0,4.0,2.0
2024-02-29,Ahmedabad,Express,Home Care,2,36.02700161367416,191.0,37,0,3,2,0,10.0,4.0
2024-02-29,Ahmedabad,Super,Home Care,8,65.72801661826283,368.0,63,0,3,2,0,2.0,1.0
2024-03-01,Ahmedabad,Hyper,Home Care,4,70.30900543465775,98.5,76,0,4,3,1,5.0,5.0
2024-03-01,Ahmedabad,Super,Home Care,4,117.55947629821546,149.0,24,0,4,3,1,4.0,4.0
2024-03-02,Ahmedabad,Express,Home Care,6,155.2988855831403,120.5,51,0,5,3,0,14.0,3.0
2024-03-02,Ahmedabad,Hyper,Home Care,1,202.01448238459048,498.0,65,0,5,3,0,7.0,8.0
2024-03-03,Ahmedabad,Express,Home Care,14,117.56985325096943,298.0,67,0,6,3,0,10.0,4.0
2024-03-03,Ahmedabad,Hyper,Home Care,3,198.52736727864863,482.0,52,0,6,3,0,2.0,10.0
2024-03-03,Ahmedabad,Super,Home Care,2,166.0641745391258,377.0,30,0,6,3,0,8.0,2.0
2024-03-04,Ahmedabad,Hyper,Home Care,4,71.9984292663547,275.0,27,0,0,3,0,4.0,5.0
2024-03-05,Ahmedabad,Express,Home Care,12,98.99170756003703,406.6666666666667,79,0,1,3,0,4.0,4.0
2024-03-05,Ahmedabad,Super,Home Care,3,141.5605549344081,229.0,47,0,1,3,0,6.0,14.0
2024-03-06,Ahmedabad,Hyper,Home Care,4,144.13069097854608,256.0,57,0,2,3,0,1.0,7.0
2024-03-07,Ahmedabad,Express,Home Care,5,175.4621087369031,310.5,43,0,3,3,0,14.0,10.0
2024-03-07,Ahmedabad,Hyper,Home Care,3,120.90582032358786,427.0,42,0,3,3,0,3.0,2.0
2024-03-07,Ahmedabad,Super,Home Care,14,109.28919033837428,306.6,61,0,3,3,0,2.0,8.0
2024-03-08,Ahmedabad,Express,Home Care,4,147.73429878118918,343.0,75,0,4,3,0,4.0,4.0
2024-03-08,Ahmedabad,Hyper,Home Care,3,79.58545625269781,418.0,75,0,4,3,0,12.0,4.0
2024-03-09,Ahmedabad,Express,Home Care,11,158.70070074007086,286.3333333333333,68,0,5,3,0,3.0,6.0
2024-03-09,Ahmedabad,Hyper,Home Care,5,107.47189664835916,160.0,44,0,5,3,0,4.0,1.0
2024-03-09,Ahmedabad,Super,Home Care,4,181.64622248913838,479.5,53,0,5,3,0,5.0,14.0
2024-03-10,Ahmedabad,Express,Home Care,2,237.4962554938482,414.0,22,0,6,3,0,3.0,3.0
2024-03-10,Ahmedabad,Hyper,Home Care,8,166.91005713309744,248.5,58,0,6,3,0,14.0,2.0
2024-03-11,Ahmedabad,Express,Home Care,5,229.2880154769146,202.0,21,0,0,3,0,4.0,4.0
2024-03-11,Ahmedabad,Super,Home Care,2,202.6990667363988,266.0,27,0,0,3,0,3.0,12.0
2024-03-12,Ahmedabad,Express,Home Care,15,72.86468616711417,245.5,60,0,1,3,0,11.0,3.0
2024-03-12,Ahmedabad,Hyper,Home Care,1,46.87863428741719,330.0,37,0,1,3,0,5.0,4.0
2024-03-12,Ahmedabad,Super,Home Care,2,254.3889088295922,305.0,61,0,1,3,0,4.0,5.0
2024-03-13,Ahmedabad,Express,Home Care,5,167.02046024863964,395.0,38,0,2,3,0,2.0,3.0
2024-03-13,Ahmedabad,Hyper,Home Care,3,236.97264389795865,353.0,45,0,2,3,0,8.0,14.0
